TypeHouse;Address;Floors;Area;Frontage;Bedrooms;Bathrooms;YearBuilt;Legal_Status;Road_Type;Price;Gia_trung_binh
Nha cap 4;Lê Duẩn, Rạch Giá, Kiên Giang;1;15;2;1;1;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;0.99;62
Apartment;Nguyễn Huệ, Hà Giang, Hà Giang;0;56;12;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.2;100
Apartment;Nguyễn Huệ, Hà Giang, Hà Giang;0;46;10;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.0;100
Apartment;Nguyễn Huệ, Hà Giang, Hà Giang;0;36;8;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;0.8;100
Townhouse;Nguyễn Huệ, Hà Giang, Hà Giang;2;45;11;3;3;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.8;100
Townhouse;Nguyễn Huệ, Hà Giang, Hà Giang;1;30;8;3;3;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.4;100
Townhouse;Nguyễn Huệ, Hà Giang, Hà Giang;0;15;5;3;3;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.0;100
Villa;Nguyễn Huệ, Hà Giang, Hà Giang;3;55;13;4;4;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.4;100
Villa;Nguyễn Huệ, Hà Giang, Hà Giang;2;40;10;4;4;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.0;100
Villa;Nguyễn Huệ, Hà Giang, Hà Giang;1;25;7;4;4;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.6;100
Nha cap 4;Nguyễn Huệ, Hà Giang, Hà Giang;1;20;3;1;1;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.2;100
Nha cap 4;Nguyễn Huệ, Hà Giang, Hà Giang;0;10;1;1;1;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;0.8;100
Nha cap 4;Nguyễn Huệ, Hà Giang, Hà Giang;0;0;0;1;1;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;0.6;100
Apartment;Trần Phú, Cao Bằng, Cao Bằng;0;54;12;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.0;100
Apartment;Trần Phú, Cao Bằng, Cao Bằng;0;44;10;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;0.8;100
Apartment;Trần Phú, Cao Bằng, Cao Bằng;0;34;8;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;0.6;100
Townhouse;Trần Phú, Cao Bằng, Cao Bằng;2;40;10;3;3;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.6;100
Townhouse;Trần Phú, Cao Bằng, Cao Bằng;1;25;7;3;3;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.2;100
Townhouse;Trần Phú, Cao Bằng, Cao Bằng;0;10;4;3;3;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;0.8;100
Villa;Trần Phú, Cao Bằng, Cao Bằng;3;50;12;4;4;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.0;100
Villa;Trần Phú, Cao Bằng, Cao Bằng;2;35;9;4;4;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.6;100
Villa;Trần Phú, Cao Bằng, Cao Bằng;1;20;6;4;4;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.2;100
Nha cap 4;Trần Phú, Cao Bằng, Cao Bằng;1;15;2;1;1;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.0;100
Nha cap 4;Trần Phú, Cao Bằng, Cao Bằng;0;5;1;1;1;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;0.6;100
Nha cap 4;Trần Phú, Cao Bằng, Cao Bằng;0;0;0;1;1;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;0.4;100
Apartment;Lê Lợi, Lạng Sơn, Lạng Sơn;0;56;13;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.2;100
Apartment;Lê Lợi, Lạng Sơn, Lạng Sơn;0;46;11;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.0;100
Apartment;Lê Lợi, Lạng Sơn, Lạng Sơn;0;36;9;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;0.8;100
Townhouse;Lê Lợi, Lạng Sơn, Lạng Sơn;3;45;11;3;3;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.8;100
Townhouse;Lê Lợi, Lạng Sơn, Lạng Sơn;2;30;8;3;3;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.4;100
Townhouse;Lê Lợi, Lạng Sơn, Lạng Sơn;1;15;5;3;3;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.0;100
Villa;Lê Lợi, Lạng Sơn, Lạng Sơn;4;55;13;4;4;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.4;100
Villa;Lê Lợi, Lạng Sơn, Lạng Sơn;3;40;10;4;4;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.0;100
Villa;Lê Lợi, Lạng Sơn, Lạng Sơn;2;25;7;4;4;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.6;100
Nha cap 4;Lê Lợi, Lạng Sơn, Lạng Sơn;2;20;3;1;1;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.2;100
Nha cap 4;Lê Lợi, Lạng Sơn, Lạng Sơn;1;10;1;1;1;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;0.8;100
Nha cap 4;Lê Lợi, Lạng Sơn, Lạng Sơn;0;0;0;1;1;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;0.6;100
Apartment;Nguyễn Tất Thành, Nam Định, Nam Định;0;60;14;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.8;100
Apartment;Nguyễn Tất Thành, Nam Định, Nam Định;0;50;12;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.5;100
Apartment;Nguyễn Tất Thành, Nam Định, Nam Định;0;40;10;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.2;100
Townhouse;Nguyễn Tất Thành, Nam Định, Nam Định;3;55;13;3;3;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.6;100
Townhouse;Nguyễn Tất Thành, Nam Định, Nam Định;2;40;10;3;3;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.2;100
Townhouse;Nguyễn Tất Thành, Nam Định, Nam Định;1;25;7;3;3;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.8;100
Villa;Nguyễn Tất Thành, Nam Định, Nam Định;4;65;15;4;4;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;3.2;100
Villa;Nguyễn Tất Thành, Nam Định, Nam Định;3;50;12;4;4;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.8;100
Villa;Nguyễn Tất Thành, Nam Định, Nam Định;2;35;9;4;4;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;2.4;100
Nha cap 4;Nguyễn Tất Thành, Nam Định, Nam Định;2;30;5;1;1;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.8;100
Nha cap 4;Nguyễn Tất Thành, Nam Định, Nam Định;1;20;3;1;1;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.6;100
Nha cap 4;Nguyễn Tất Thành, Nam Định, Nam Định;0;10;1;1;1;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.4;100
Apartment;Trần Hưng Đạo, Thái Bình, Thái Bình;0;58;13;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.6;100
Apartment;Trần Hưng Đạo, Thái Bình, Thái Bình;0;48;11;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.3;100
Apartment;Trần Hưng Đạo, Thái Bình, Thái Bình;0;38;9;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.0;100
Townhouse;Trần Hưng Đạo, Thái Bình, Thái Bình;3;50;12;3;3;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.4;100
Townhouse;Trần Hưng Đạo, Thái Bình, Thái Bình;2;35;9;3;3;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.0;100
Townhouse;Trần Hưng Đạo, Thái Bình, Thái Bình;1;20;6;3;3;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.6;100
Villa;Trần Hưng Đạo, Thái Bình, Thái Bình;4;60;14;4;4;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;3.0;100
Villa;Trần Hưng Đạo, Thái Bình, Thái Bình;3;45;11;4;4;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.6;100
Villa;Trần Hưng Đạo, Thái Bình, Thái Bình;2;30;8;4;4;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;2.2;100
Nha cap 4;Trần Hưng Đạo, Thái Bình, Thái Bình;2;25;4;1;1;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.6;100
Nha cap 4;Trần Hưng Đạo, Thái Bình, Thái Bình;1;15;2;1;1;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.2;100
Nha cap 4;Trần Hưng Đạo, Thái Bình, Thái Bình;0;5;1;1;1;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.0;100
Apartment;Lê Duẩn, Hải Dương, Hải Dương;0;62;14;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.0;100
Apartment;Lê Duẩn, Hải Dương, Hải Dương;0;52;12;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.7;100
Apartment;Lê Duẩn, Hải Dương, Hải Dương;0;42;10;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.4;100
Townhouse;Lê Duẩn, Hải Dương, Hải Dương;4;60;14;3;3;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;3.0;100
Townhouse;Lê Duẩn, Hải Dương, Hải Dương;3;45;11;3;3;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.6;100
Townhouse;Lê Duẩn, Hải Dương, Hải Dương;2;30;8;3;3;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;2.2;100
Nha cap 4;Lê Duẩn, Rạch Giá, Kiên Giang;1;15;2;1;1;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;0.99;62
Apartment;Nguyễn Huệ, Q.1, TP.HCM;0;85;20;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;63.75;750
Apartment;Nguyễn Huệ, Q.1, TP.HCM;0;75;18;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;58.5;750
Apartment;Nguyễn Huệ, Q.1, TP.HCM;0;65;16;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;54.0;750
Apartment;Lê Lợi, Q.1, TP.HCM;0;90;22;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;61.5;750
Apartment;Lê Lợi, Q.1, TP.HCM;0;80;20;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;56.25;750
Apartment;Đồng Khởi, Q.1, TP.HCM;0;70;18;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;51.0;750
Apartment;Võ Văn Tần, Q.3, TP.HCM;0;82;19;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;46.8;650
Apartment;Võ Văn Tần, Q.3, TP.HCM;0;72;17;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;42.25;650
Apartment;Nguyễn Thị Minh Khai, Q.3, TP.HCM;0;68;16;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;37.7;650
Apartment;Trần Hưng Đạo, Q.5, TP.HCM;0;78;18;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;35.36;520
Apartment;Trần Hưng Đạo, Q.5, TP.HCM;0;68;16;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;32.24;520
Apartment;Nguyễn Trãi, Q.5, TP.HCM;0;62;15;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;28.6;520
Apartment;Nguyễn Hữu Thọ, Q.7, TP.HCM;0;75;18;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;27.84;480
Apartment;Nguyễn Hữu Thọ, Q.7, TP.HCM;0;65;16;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;24.96;480
Apartment;Nguyễn Hữu Thọ, Q.7, TP.HCM;0;58;14;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;21.6;480
Apartment;Phạm Văn Đồng, Q.Thủ Đức, TP.HCM;0;80;19;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;23.1;420
Apartment;Phạm Văn Đồng, Q.Thủ Đức, TP.HCM;0;70;17;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;20.16;420
Apartment;Phạm Văn Đồng, Q.Thủ Đức, TP.HCM;0;62;15;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;17.64;420
Apartment;Trần Duy Hưng, Cầu Giấy, Hà Nội;0;78;18;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;23.4;450
Apartment;Trần Duy Hưng, Cầu Giấy, Hà Nội;0;68;16;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;21.6;450
Apartment;Trần Duy Hưng, Cầu Giấy, Hà Nội;0;60;14;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;18.9;450
Apartment;Phạm Văn Đồng, Ba Đình, Hà Nội;0;82;20;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;37.4;550
Apartment;Phạm Văn Đồng, Ba Đình, Hà Nội;0;72;18;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;34.1;550
Apartment;Phạm Văn Đồng, Ba Đình, Hà Nội;0;65;16;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;30.25;550
Apartment;Đường Láng, Đống Đa, Hà Nội;0;75;18;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;27.84;480
Apartment;Đường Láng, Đống Đa, Hà Nội;0;65;16;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;24.96;480
Apartment;Đường Láng, Đống Đa, Hà Nội;0;58;14;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;21.6;480
Apartment;Lạc Long Quân, Tây Hồ, Hà Nội;0;80;19;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;23.1;420
Apartment;Lạc Long Quân, Tây Hồ, Hà Nội;0;70;17;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;20.16;420
Apartment;Lạc Long Quân, Tây Hồ, Hà Nội;0;62;15;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;17.64;420
Apartment;Nguyễn Văn Linh, Hải Châu, Đà Nẵng;0;76;18;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;5.29;126
Apartment;Nguyễn Văn Linh, Hải Châu, Đà Nẵng;0;66;16;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;4.79;126
Apartment;Nguyễn Văn Linh, Hải Châu, Đà Nẵng;0;58;14;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;4.03;126
Apartment;Trần Phú, Thanh Khê, Đà Nẵng;0;72;17;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;3.61;95
Apartment;Trần Phú, Thanh Khê, Đà Nẵng;0;62;15;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;3.04;95
Apartment;Trần Phú, Thanh Khê, Đà Nẵng;0;55;13;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;2.66;95
Apartment;Lê Hồng Phong, Ngô Quyền, Hải Phòng;0;74;17;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.4;75
Apartment;Lê Hồng Phong, Ngô Quyền, Hải Phòng;0;64;15;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.1;75
Apartment;Lê Hồng Phong, Ngô Quyền, Hải Phòng;0;56;13;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.8;75
Apartment;Đại lộ Bình Dương, Thủ Dầu Một, Bình Dương;0;78;18;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.38;85
Apartment;Đại lộ Bình Dương, Thủ Dầu Một, Bình Dương;0;68;16;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.04;85
Apartment;Đại lộ Bình Dương, Thủ Dầu Một, Bình Dương;0;60;14;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.7;85
Apartment;Phạm Văn Đồng, Biên Hòa, Đồng Nai;0;76;18;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.72;85
Apartment;Phạm Văn Đồng, Biên Hòa, Đồng Nai;0;66;16;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.38;85
Apartment;Phạm Văn Đồng, Biên Hòa, Đồng Nai;0;58;14;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;2.04;85
Apartment;Nguyễn Tất Thành, Vũng Tàu, BR-VT;0;80;19;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.98;85
Apartment;Nguyễn Tất Thành, Vũng Tàu, BR-VT;0;70;17;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.55;85
Apartment;Nguyễn Tất Thành, Vũng Tàu, BR-VT;0;62;15;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;2.12;85
Apartment;Trần Hưng Đạo, Huế, Thừa Thiên Huế;0;72;17;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.1;75
Apartment;Trần Hưng Đạo, Huế, Thừa Thiên Huế;0;62;15;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.8;75
Apartment;Trần Hưng Đạo, Huế, Thừa Thiên Huế;0;55;13;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.5;75
Apartment;Nguyễn Huệ, Nha Trang, Khánh Hòa;0;74;17;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.72;85
Apartment;Nguyễn Huệ, Nha Trang, Khánh Hòa;0;64;15;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.38;85
Apartment;Nguyễn Huệ, Nha Trang, Khánh Hòa;0;56;13;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;2.04;85
Apartment;Trần Phú, Đà Lạt, Lâm Đồng;0;76;18;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.1;75
Apartment;Trần Phú, Đà Lạt, Lâm Đồng;0;66;16;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.8;75
Apartment;Trần Phú, Đà Lạt, Lâm Đồng;0;58;14;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.5;75
Apartment;Lê Lợi, Buôn Ma Thuột, Đắk Lắk;0;70;16;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.49;62
Apartment;Lê Lợi, Buôn Ma Thuột, Đắk Lắk;0;60;14;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.24;62
Apartment;Lê Lợi, Buôn Ma Thuột, Đắk Lắk;0;52;12;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.12;62
Apartment;Nguyễn Tất Thành, Pleiku, Gia Lai;0;68;16;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.28;58
Apartment;Nguyễn Tất Thành, Pleiku, Gia Lai;0;58;14;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.04;58
Apartment;Nguyễn Tất Thành, Pleiku, Gia Lai;0;50;12;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;0.93;58
Apartment;Trần Hưng Đạo, Kon Tum, Kon Tum;0;66;15;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.04;52
Apartment;Trần Hưng Đạo, Kon Tum, Kon Tum;0;56;13;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;0.83;52
Apartment;Trần Hưng Đạo, Kon Tum, Kon Tum;0;48;11;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;0.73;52
Apartment;Lê Duẩn, Quy Nhơn, Bình Định;0;72;17;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.69;65
Apartment;Lê Duẩn, Quy Nhơn, Bình Định;0;62;15;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.43;65
Apartment;Lê Duẩn, Quy Nhơn, Bình Định;0;54;13;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.17;65
Apartment;Nguyễn Huệ, Tuy Hòa, Phú Yên;0;68;16;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.49;62
Apartment;Nguyễn Huệ, Tuy Hòa, Phú Yên;0;58;14;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.24;62
Apartment;Nguyễn Huệ, Tuy Hòa, Phú Yên;0;50;12;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;0.99;62
Apartment;Trần Phú, Phan Thiết, Bình Thuận;0;70;16;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.69;65
Apartment;Trần Phú, Phan Thiết, Bình Thuận;0;60;14;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.43;65
Apartment;Trần Phú, Phan Thiết, Bình Thuận;0;52;12;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.17;65
Apartment;Lê Lợi, Phan Rang, Ninh Thuận;0;66;15;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.28;58
Apartment;Lê Lợi, Phan Rang, Ninh Thuận;0;56;13;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.04;58
Apartment;Lê Lợi, Phan Rang, Ninh Thuận;0;48;11;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;0.87;58
Apartment;Nguyễn Tất Thành, Đồng Hới, Quảng Bình;0;64;15;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.16;58
Apartment;Nguyễn Tất Thành, Đồng Hới, Quảng Bình;0;54;13;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;0.93;58
Apartment;Nguyễn Tất Thành, Đồng Hới, Quảng Bình;0;46;11;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;0.81;58
Apartment;Trần Hưng Đạo, Đông Hà, Quảng Trị;0;62;14;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;0.94;52
Apartment;Trần Hưng Đạo, Đông Hà, Quảng Trị;0;52;12;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;0.78;52
Apartment;Trần Hưng Đạo, Đông Hà, Quảng Trị;0;44;10;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;0.62;52
Apartment;Lê Duẩn, Hội An, Quảng Nam;0;70;16;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.38;85
Apartment;Lê Duẩn, Hội An, Quảng Nam;0;60;14;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.04;85
Apartment;Lê Duẩn, Hội An, Quảng Nam;0;52;12;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.7;85
Apartment;Nguyễn Huệ, Tam Kỳ, Quảng Nam;0;66;15;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.43;65
Apartment;Nguyễn Huệ, Tam Kỳ, Quảng Nam;0;56;13;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.17;65
Apartment;Nguyễn Huệ, Tam Kỳ, Quảng Nam;0;48;11;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;0.98;65
Apartment;Trần Phú, Bắc Ninh, Bắc Ninh;0;68;16;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.66;95
Apartment;Trần Phú, Bắc Ninh, Bắc Ninh;0;58;14;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.28;95
Apartment;Trần Phú, Bắc Ninh, Bắc Ninh;0;50;12;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.9;95
Apartment;Lê Lợi, Hải Phòng, Hải Phòng;0;72;17;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.21;85
Apartment;Lê Lợi, Hải Phòng, Hải Phòng;0;62;15;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.87;85
Apartment;Lê Lợi, Hải Phòng, Hải Phòng;0;54;13;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.53;85
Apartment;Nguyễn Tất Thành, Hưng Yên, Hưng Yên;0;64;15;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.54;70
Apartment;Nguyễn Tất Thành, Hưng Yên, Hưng Yên;0;54;13;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.26;70
Apartment;Nguyễn Tất Thành, Hưng Yên, Hưng Yên;0;46;11;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.05;70
Apartment;Trần Hưng Đạo, Bắc Giang, Bắc Giang;0;60;14;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;0.63;35
Apartment;Trần Hưng Đạo, Bắc Giang, Bắc Giang;0;50;12;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;0.52;35
Apartment;Trần Hưng Đạo, Bắc Giang, Bắc Giang;0;42;10;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;0.42;35
